time,Ax,Ay,Az,Gx,Gy,Gz
1711539325.794,2.242,-6.534,-9.757,0.0,0.229,0.183
1711539325.9,2.263,-6.553,-9.805,0.015,0.221,0.153
1711539326.005,2.237,-6.579,-9.935,0.008,0.229,0.176
1711539326.111,2.22,-6.596,-9.899,0.015,0.282,0.168
1711539326.217,2.256,-6.567,-9.779,0.0,0.237,0.183
1711539326.323,2.261,-6.632,-9.793,0.031,0.191,0.153
1711539326.428,2.213,-6.577,-9.772,0.031,0.221,0.16
1711539326.534,2.191,-6.562,-9.824,0.038,0.183,0.153
1711539326.64,2.215,-6.572,-9.753,0.038,0.183,0.168
1711539326.746,2.29,-6.582,-9.81,0.023,0.252,0.168
1711539326.851,2.263,-6.56,-9.844,0.008,0.214,0.137
1711539326.957,2.326,-6.582,-9.846,0.015,0.26,0.168
1711539327.063,2.256,-6.447,-9.827,0.008,0.252,0.176
1711539327.169,2.203,-6.718,-9.834,0.015,0.237,0.176
1711539327.275,2.261,-6.593,-9.894,0.031,0.275,0.16
1711539327.38,2.194,-6.514,-9.82,0.031,0.237,0.176
1711539327.486,2.244,-6.596,-9.889,0.015,0.198,0.168
1711539327.592,2.23,-6.744,-9.858,0.023,0.229,0.176
1711539327.698,2.29,-6.447,-9.875,0.038,0.214,0.168
1711539327.803,2.223,-6.584,-9.942,0.015,0.229,0.198
1711539327.909,2.23,-6.474,-9.829,0.046,0.244,0.176
1711539328.015,2.282,-6.661,-9.841,0.038,0.237,0.191
1711539328.121,2.201,-6.577,-9.798,0.038,0.252,0.206
1711539328.226,2.29,-6.593,-9.839,0.008,0.26,0.183
1711539328.332,2.201,-6.62,-9.935,0.008,0.198,0.176
1711539328.438,2.247,-6.641,-9.853,0.031,0.198,0.168
1711539328.543,2.306,-6.555,-9.949,0.038,0.221,0.183
1711539328.649,2.292,-6.546,-9.832,0.008,0.252,0.168
1711539328.755,2.22,-6.613,-9.822,0.015,0.267,0.176
1711539328.861,2.203,-6.596,-9.803,0.031,0.229,0.176
1711539328.966,2.227,-6.708,-9.817,0.023,0.221,0.168
1711539329.072,2.27,-6.517,-9.891,0.015,0.252,0.183
1711539329.178,2.27,-6.574,-9.697,0.015,0.221,0.168
1711539329.283,2.22,-6.608,-9.848,0.015,0.244,0.176
1711539329.389,2.232,-6.596,-10.002,0.038,0.267,0.176
1711539329.495,2.206,-6.577,-9.702,0.031,0.137,0.16
1711539329.601,2.184,-6.586,-9.721,-0.008,0.153,0.198
1711539329.707,2.263,-6.72,-9.92,0.023,0.183,0.168
1711539329.812,2.273,-6.73,-9.942,0.038,0.252,0.176
1711539329.918,2.211,-6.579,-9.743,0.0,0.267,0.168
1711539330.024,2.247,-6.582,-9.951,0.053,0.221,0.176
1711539330.13,2.235,-6.744,-9.848,0.031,0.206,0.191
1711539330.235,2.225,-6.574,-9.891,0.023,0.275,0.183
1711539330.341,2.256,-6.613,-9.932,0.015,0.29,0.198
1711539330.446,2.249,-6.577,-9.925,0.015,0.275,0.191
1711539330.551,2.223,-6.737,-9.743,0.031,0.252,0.176
1711539330.657,2.215,-6.598,-9.791,0.015,0.221,0.16
1711539330.762,2.225,-6.598,-9.841,0.008,0.229,0.16
1711539330.868,2.225,-6.586,-9.879,0.008,0.221,0.168
1711539330.973,2.278,-6.572,-9.812,0.015,0.237,0.183
1711539331.079,2.266,-6.699,-9.865,0.031,0.229,0.168
1711539331.185,2.239,-6.617,-9.81,0.023,0.244,0.168
1711539331.29,2.244,-6.546,-9.875,0.015,0.237,0.168
1711539331.396,2.292,-6.598,-9.844,0.015,0.244,0.153
1711539331.501,2.273,-6.718,-9.889,0.015,0.229,0.168
1711539331.606,2.263,-6.567,-9.858,0.031,0.244,0.16
1711539331.712,2.259,-6.639,-10.085,0.023,0.344,0.191
1711539331.817,2.306,-6.572,-9.702,0.031,0.267,0.198
1711539331.922,2.232,-6.562,-9.705,0.031,0.237,0.183
1711539332.028,2.28,-6.625,-9.733,0.031,0.198,0.176
1711539332.134,2.285,-6.548,-9.714,0.015,0.221,0.16
1711539332.24,2.254,-6.574,-9.767,0.023,0.214,0.191
1711539332.346,2.273,-6.591,-9.791,0.023,0.237,0.191
1711539332.451,2.259,-6.704,-9.841,0.008,0.229,0.183
1711539332.557,2.194,-6.452,-9.769,0.015,0.252,0.168
1711539332.663,2.23,-6.625,-9.817,0.023,0.237,0.191
1711539332.769,2.299,-6.531,-9.877,0.023,0.237,0.176
1711539332.875,2.211,-6.625,-9.793,0.023,0.229,0.191
1711539332.98,2.227,-6.572,-9.851,0.0,0.16,0.176
1711539333.086,2.259,-6.596,-9.669,0.0,0.191,0.183
1711539333.192,2.254,-6.598,-9.781,0.023,0.145,0.176
1711539333.298,2.22,-6.596,-9.92,0.038,0.198,0.168
1711539333.404,2.256,-6.62,-9.913,0.0,0.237,0.183
1711539333.51,2.247,-6.591,-9.908,0.015,0.237,0.176
1711539333.616,2.256,-6.558,-9.86,0.015,0.237,0.183
1711539333.722,2.244,-6.541,-9.75,0.031,0.252,0.168
1711539333.828,2.278,-6.617,-9.815,0.038,0.229,0.183
1711539333.934,2.223,-6.565,-9.899,0.031,0.229,0.191
1711539334.039,2.268,-6.591,-9.659,0.023,0.008,0.145
1711539334.145,2.28,-6.541,-9.906,0.038,0.237,0.145
1711539334.25,2.242,-6.622,-10.05,0.031,0.183,0.191
1711539334.356,2.249,-6.541,-9.935,0.015,0.58,0.145
1711539334.461,2.259,-6.61,-9.705,0.015,0.305,0.183
1711539334.567,2.213,-6.625,-9.791,0.031,0.237,0.176
1711539334.672,2.259,-6.579,-9.949,0.015,0.244,0.168
1711539334.778,2.213,-6.488,-9.923,0.031,0.252,0.183
1711539334.883,2.215,-6.593,-9.798,0.008,0.244,0.198
1711539334.989,2.263,-6.615,-9.87,0.031,0.244,0.176
1711539335.095,2.259,-6.601,-9.772,0.046,0.244,0.168
1711539335.201,2.285,-6.589,-9.793,0.015,0.198,0.198
1711539335.306,2.278,-6.582,-9.903,0.038,0.298,0.183
1711539335.412,2.249,-6.553,-10.181,0.038,0.45,0.183
1711539335.517,2.275,-6.582,-9.872,0.031,0.298,0.153
1711539335.623,2.254,-6.529,-9.87,0.008,0.237,0.198
1711539335.729,2.232,-6.56,-9.911,0.038,0.252,0.183
1711539335.834,2.261,-6.627,-9.848,0.015,0.244,0.168
1711539335.94,2.218,-6.529,-9.753,0.015,0.252,0.176
1711539336.046,2.309,-6.546,-9.872,1.947,0.275,0.16
1711539336.151,2.266,-6.57,-9.848,0.008,0.221,0.191
1711539336.257,2.225,-6.529,-9.98,0.031,0.244,0.176
1711539336.363,2.179,-6.596,-9.834,0.031,0.282,0.16
1711539336.468,2.175,-6.601,-9.863,0.0,0.229,0.16
1711539336.574,2.249,-6.598,-9.856,0.015,0.229,0.176
1711539336.68,2.184,-6.601,-9.796,0.023,0.229,0.168
1711539336.785,2.232,-6.56,-9.918,0.031,0.252,0.191
1711539336.891,2.268,-6.584,-9.872,0.038,0.252,0.191
1711539336.996,2.268,-6.646,-9.697,0.015,0.107,0.183
1711539337.102,2.235,-6.584,-9.678,0.015,0.168,0.168
1711539337.208,2.338,-6.579,-9.851,0.0,0.229,0.16
1711539337.313,2.254,-6.572,-9.901,0.015,0.252,0.183
1711539337.419,2.254,-6.639,-9.901,0.031,0.26,0.183
1711539337.525,2.297,-6.601,-9.958,0.038,0.527,0.168
1711539337.63,2.201,-6.553,-9.669,0.046,0.221,0.183
1711539337.736,2.323,-6.732,-9.788,0.015,0.214,0.183
1711539337.842,2.273,-6.598,-9.786,0.015,0.214,0.176
1711539337.948,2.206,-6.582,-9.815,0.023,0.191,0.168
1711539338.053,2.239,-6.584,-9.796,0.031,0.244,0.176
1711539338.159,2.227,-6.565,-9.736,0.0,0.298,0.16
1711539338.265,2.239,-6.598,-9.882,0.0,0.244,0.183
1711539338.37,2.237,-6.567,-9.978,0.008,0.389,0.176
1711539338.476,2.299,-6.57,-9.803,0.015,0.336,0.16
1711539338.582,2.251,-6.601,-9.803,0.031,0.26,0.168
1711539338.687,2.251,-6.586,-9.834,0.031,0.252,0.168
1711539338.793,2.28,-6.586,-9.822,0.015,0.267,0.176
1711539338.9,2.23,-6.505,-9.942,0.015,-0.015,0.16
1711539339.006,2.249,-6.701,-9.858,0.015,0.092,0.191
1711539339.112,2.259,-6.529,-9.867,0.023,0.198,0.176
1711539339.217,2.141,-6.591,-9.951,0.038,1.916,0.198
1711539339.323,2.239,-6.692,-10.186,0.0,0.29,0.176
1711539339.429,2.263,-6.589,-9.913,0.046,0.252,0.168
1711539339.535,2.196,-6.56,-10.054,0.015,0.275,0.176
1711539339.641,2.285,-6.541,-9.911,0.008,0.275,0.183
1711539339.746,2.22,-6.56,-9.899,0.023,0.229,0.176
1711539339.852,2.237,-6.622,-9.702,0.038,0.221,0.168
1711539339.958,2.266,-6.634,-9.836,0.023,0.198,0.176
1711539340.064,2.215,-6.57,-9.779,0.031,0.237,0.176
1711539340.169,2.244,-6.725,-9.568,0.008,0.183,0.16
1711539340.275,2.275,-6.62,-9.76,0.015,0.176,0.183
1711539340.381,2.28,-6.742,-9.743,0.031,0.206,0.16
1711539340.487,2.263,-6.529,-9.808,0.046,0.244,0.183
1711539340.593,2.213,-6.558,-9.877,0.008,0.244,0.168
1711539340.698,2.237,-6.507,-9.915,0.031,0.298,0.145
1711539340.804,2.213,-6.61,-9.853,0.008,0.237,0.153
1711539340.91,2.242,-6.723,-9.978,0.015,0.275,0.183
1711539341.016,2.28,-6.74,-9.836,0.015,0.344,0.176
1711539341.122,2.232,-6.629,-9.882,0.031,0.275,0.16
1711539341.228,2.266,-6.615,-9.8,0.023,0.237,0.168
1711539341.333,2.29,-6.593,-9.829,0.0,0.221,0.183
1711539341.439,2.261,-6.637,-9.621,0.053,0.244,0.183
1711539341.545,2.292,-6.55,-9.664,0.046,0.183,0.206
1711539341.651,2.191,-6.548,-9.858,0.046,0.244,0.16
1711539341.756,2.227,-6.629,-9.851,0.015,0.221,0.183
1711539341.862,2.275,-6.562,-9.999,0.061,0.252,0.183
1711539341.968,2.187,-6.531,-9.894,0.023,0.267,0.176
1711539342.074,2.247,-6.474,-9.915,0.015,0.214,0.183
1711539342.18,2.206,-6.591,-9.951,0.038,0.244,0.183
1711539342.285,2.189,-6.56,-9.865,0.008,0.099,0.183
1711539342.391,2.203,-6.603,-9.891,0.023,0.229,0.191
1711539342.496,2.213,-6.591,-9.923,0.023,0.26,0.183
1711539342.601,2.199,-6.591,-9.889,0.046,0.267,0.176
1711539342.707,2.223,-6.572,-9.896,0.008,0.214,0.176
1711539342.812,2.242,-6.613,-9.836,0.023,0.229,0.176
1711539342.917,2.247,-6.637,-9.872,0.031,0.237,0.168
1711539343.023,2.268,-6.74,-9.944,0.023,0.229,0.191
1711539343.129,2.268,-6.548,-9.93,0.023,0.191,0.168
1711539343.235,2.203,-6.558,-9.867,0.038,0.198,0.168
1711539343.34,2.28,-6.589,-9.879,0.008,0.252,0.176
1711539343.446,2.141,-6.555,-9.99,0.031,0.023,0.198
1711539343.552,2.223,-6.601,-9.875,0.023,0.366,0.168
1711539343.658,2.239,-6.582,-9.8,0.015,0.382,0.183
1711539343.763,2.22,-6.605,-9.815,0.046,0.244,0.191
1711539343.869,2.254,-6.591,-9.951,0.008,0.252,0.191
1711539343.975,2.237,-6.608,-9.901,-0.015,0.237,0.183
1711539344.081,2.323,-6.622,-9.762,0.023,0.191,0.176
1711539344.186,2.227,-6.596,-9.877,0.031,0.252,0.168
1711539344.292,2.237,-6.723,-9.741,0.015,0.198,0.176
1711539344.397,2.191,-6.601,-9.944,0.015,0.313,0.16
1711539344.502,2.263,-6.579,-9.753,0.023,0.183,0.153
1711539344.608,2.254,-6.596,-9.877,0.015,0.206,0.176
1711539344.713,2.261,-6.529,-9.736,0.031,0.229,0.183
1711539344.818,2.249,-6.74,-9.903,0.008,0.267,0.145
1711539344.924,2.292,-6.56,-9.879,0.008,0.267,0.183
1711539345.03,2.211,-6.577,-9.86,0.023,0.252,0.168
1711539345.135,2.189,-6.62,-9.822,0.008,0.244,0.176
1711539345.241,2.263,-6.644,-9.93,0.038,0.313,0.176
1711539345.347,2.263,-6.565,-9.755,0.038,0.29,0.168
1711539345.452,2.27,-6.735,-9.846,0.031,0.359,0.168
1711539345.558,2.278,-6.668,-9.788,0.008,0.252,0.168
1711539345.664,2.261,-6.459,-9.724,0.023,0.206,0.168
1711539345.769,2.292,-6.543,-9.92,1.947,0.183,0.176
1711539345.875,2.22,-6.522,-9.693,0.046,0.206,0.168
1711539345.981,2.249,-6.457,-9.856,0.023,0.229,0.168
1711539346.087,2.299,-6.639,-9.848,0.023,0.229,0.145
1711539346.193,2.208,-6.598,-9.664,0.038,0.237,0.176
1711539346.298,2.254,-6.593,-9.741,0.015,0.214,0.168
1711539346.404,2.227,-6.632,-9.808,0.038,0.214,0.168
1711539346.51,2.268,-6.586,-9.836,0.008,0.229,0.176
1711539346.616,2.292,-6.567,-9.741,0.031,0.229,0.183
1711539346.721,2.218,-6.613,-9.662,0.046,0.115,0.176
1711539346.827,2.232,-6.553,-9.714,0.031,0.137,0.16
1711539346.933,2.27,-6.546,-9.65,0.038,0.221,0.16
1711539347.039,2.256,-6.584,-9.796,0.031,0.229,0.16
1711539347.144,2.249,-6.646,-9.889,0.0,0.198,0.16
1711539347.25,2.254,-6.637,-9.805,0.023,0.221,0.168
1711539347.356,2.244,-6.553,-9.844,0.031,0.244,0.176
1711539347.462,2.251,-6.732,-9.793,0.015,0.321,0.191
1711539347.567,2.237,-6.625,-9.863,0.031,0.252,0.16
1711539347.673,2.256,-6.622,-9.664,0.023,0.252,0.191
1711539347.779,2.199,-6.644,-9.872,0.008,0.031,0.191
1711539347.885,2.268,-6.57,-9.87,0.031,0.237,0.168
1711539347.99,2.203,-6.615,-9.805,0.053,0.221,0.183
1711539348.096,2.251,-6.56,-9.918,0.038,0.221,0.16
1711539348.202,2.275,-6.44,-9.805,0.023,0.229,0.206
1711539348.308,2.191,-6.555,-9.726,0.008,0.237,0.176
1711539348.413,2.235,-6.579,-9.872,-0.023,0.244,0.191
1711539348.519,2.225,-6.713,-9.741,0.031,0.237,0.183
1711539348.625,2.194,-6.452,-9.717,0.023,0.26,0.176
1711539348.731,2.345,-6.72,-9.786,0.038,0.267,0.183
1711539348.836,2.206,-6.572,-9.911,0.0,0.221,0.191
1711539348.942,2.261,-6.514,-9.774,0.038,0.237,0.168
1711539349.048,2.29,-6.732,-9.834,0.015,0.221,0.176
1711539349.153,2.263,-6.598,-9.87,0.015,0.252,0.183
1711539349.259,2.244,-6.651,-9.815,0.023,0.237,0.168
1711539349.364,2.237,-6.608,-9.844,0.031,0.206,0.168
1711539349.469,2.28,-6.445,-9.915,0.015,0.206,0.176
1711539349.575,2.263,-6.598,-9.81,0.023,0.229,0.191
1711539349.68,2.266,-6.608,-9.958,0.046,0.244,0.176
1711539349.786,2.227,-6.596,-9.949,0.038,0.221,0.168
1711539349.891,2.194,-6.646,-9.796,0.031,0.267,0.191
1711539349.997,2.254,-6.591,-9.891,0.031,0.206,0.183
1711539350.103,2.237,-6.615,-9.86,0.023,0.198,0.168
1711539350.209,2.211,-6.536,-9.82,0.023,0.26,0.168
1711539350.315,2.218,-6.565,-9.817,0.038,0.237,0.191
1711539350.42,2.225,-6.452,-9.721,0.023,0.26,0.198
1711539350.526,2.22,-6.536,-9.865,0.008,0.267,0.168
1711539350.632,2.249,-6.603,-9.755,0.053,0.183,0.168
1711539350.738,2.251,-6.514,-9.942,0.0,0.183,0.183
1711539350.843,2.441,-6.725,-9.925,0.0,0.221,0.176
1711539350.948,2.194,-6.548,-9.865,0.023,0.29,0.168
1711539351.054,2.203,-6.593,-9.887,0.031,0.29,0.176
1711539351.159,2.259,-6.742,-9.681,0.008,0.252,0.176
1711539351.265,2.182,-6.615,-9.863,0.023,0.221,0.16
1711539351.37,2.223,-6.55,-9.729,0.031,0.145,0.176
1711539351.475,2.285,-6.605,-9.611,0.031,0.191,0.176
1711539351.581,2.335,-6.677,-9.048,0.023,0.511,0.16
1711539351.687,2.189,-6.656,-9.717,-1.939,0.26,0.191
1711539351.793,1.985,-6.67,-9.058,0.092,-0.183,0.16
1711539351.899,2.232,-6.541,-9.832,1.916,-0.191,0.191
1711539352.004,2.261,-6.589,-9.757,0.031,0.672,0.153
1711539352.11,2.28,-6.584,-9.712,0.023,0.634,0.191
1711539352.216,2.175,-6.603,-9.7,0.023,0.351,0.176
1711539352.322,2.194,-6.637,-9.697,0.023,0.221,0.153
1711539352.428,2.278,-6.591,-9.958,0.023,0.267,0.168
1711539352.533,2.235,-6.584,-9.803,0.008,0.382,0.16
1711539352.639,2.259,-6.598,-9.973,0.031,0.298,0.168
1711539352.745,2.27,-6.73,-9.685,0.023,0.198,0.16
1711539352.851,2.304,-6.457,-9.573,0.015,0.29,0.168
1711539352.957,2.232,-6.589,-9.738,0.031,0.229,0.191
1711539353.063,2.27,-6.651,-9.724,0.031,0.183,0.168
1711539353.169,2.273,-6.589,-9.702,0.031,0.153,0.153
1711539353.274,2.215,-6.613,-9.815,0.015,0.221,0.153
1711539353.38,2.287,-6.596,-9.638,0.038,0.137,0.16
1711539353.486,2.189,-6.467,-9.827,0.023,0.168,0.176
1711539353.592,2.223,-6.553,-9.839,0.031,0.221,0.198
1711539353.698,2.232,-6.62,-9.935,0.046,0.229,0.191
1711539353.804,2.175,-6.572,-9.757,0.015,0.237,0.183
1711539353.91,2.263,-6.562,-9.839,0.015,0.229,0.16
1711539354.016,2.218,-6.56,-9.867,0.038,0.313,0.198
1711539354.122,2.211,-6.639,-9.817,0.046,0.229,0.183
1711539354.227,2.282,-6.553,-9.803,0.023,0.229,0.176
1711539354.333,2.239,-6.603,-9.87,0.023,0.26,0.176
1711539354.439,2.292,-6.529,-9.779,0.008,0.252,0.168
1711539354.544,2.201,-6.579,-9.757,0.015,0.229,0.191
1711539354.65,2.206,-6.462,-9.776,0.038,0.191,0.176
1711539354.756,2.249,-6.74,-9.867,0.038,0.229,0.168
1711539354.862,2.194,-6.596,-9.98,0.015,0.115,0.176
1711539354.967,2.239,-6.629,-9.937,0.023,0.198,0.153
1711539355.073,2.218,-6.603,-9.913,0.046,0.237,0.176
1711539355.179,2.251,-6.718,-9.719,0.015,0.214,0.176
1711539355.285,2.158,-6.457,-9.707,0.038,0.443,0.16
1711539355.391,2.239,-6.639,-9.755,0.023,0.282,0.183
1711539355.496,2.278,-6.538,-9.717,0.053,0.305,0.168
1711539355.602,2.247,-6.742,-9.863,0.031,0.252,0.198
1711539355.708,2.22,-6.524,-9.808,0.046,0.229,0.145
1711539355.814,2.239,-6.62,-9.86,0.008,0.237,0.145
1711539355.92,2.259,-6.605,-9.753,0.0,0.229,0.198
1711539356.026,2.249,-6.617,-9.829,0.015,0.244,0.176
1711539356.132,2.215,-6.716,-9.942,0.015,0.191,0.191
1711539356.238,2.223,-6.684,-9.285,0.015,0.519,0.168
1711539356.343,2.211,-6.476,-9.925,0.023,0.374,0.168
1711539356.449,2.218,-6.57,-9.848,0.031,0.29,0.168
1711539356.555,2.254,-6.615,-9.844,0.015,0.244,0.191
1711539356.661,2.22,-6.598,-9.805,0.023,0.252,0.191
1711539356.767,2.273,-6.596,-9.755,0.023,0.214,0.191
1711539356.873,2.208,-6.45,-9.786,0.015,0.229,0.176
1711539356.979,2.206,-6.605,-9.712,0.008,0.282,0.183
1711539357.085,2.244,-6.627,-9.901,0.008,0.298,0.176
1711539357.19,2.421,-6.716,-9.911,0.023,0.214,0.176
1711539357.296,2.263,-6.457,-9.671,0.023,0.252,0.183
1711539357.402,2.261,-6.649,-9.733,0.023,0.244,0.176
1711539357.508,2.256,-6.637,-9.702,-0.008,0.237,0.183
1711539357.613,2.184,-6.567,-9.791,0.008,0.229,0.198
1711539357.719,2.223,-6.467,-9.803,0.008,0.237,0.183
1711539357.825,2.196,-6.56,-9.93,0.038,0.214,0.168
1711539357.931,2.285,-6.732,-9.834,0.015,0.221,0.168
1711539358.036,2.273,-6.593,-9.817,0.023,0.397,0.176
1711539358.142,2.316,-6.601,-9.884,0.031,0.282,0.168
1711539358.248,2.249,-6.582,-9.52,0.015,0.229,0.191
1711539358.354,2.237,-6.62,-9.832,0.031,0.344,0.168
1711539358.46,2.273,-6.622,-9.788,0.015,0.221,0.153
1711539358.565,2.278,-6.591,-9.812,0.0,0.206,0.168
1711539358.67,2.27,-6.574,-9.764,0.038,0.183,0.176
1711539358.776,2.254,-6.629,-9.817,0.008,0.237,0.183
1711539358.881,2.282,-6.584,-9.242,0.046,-0.008,0.153
1711539358.986,2.206,-6.74,-9.877,0.008,0.069,0.16
1711539359.092,2.206,-6.531,-9.779,0.008,0.191,0.168
1711539359.197,2.294,-6.622,-9.774,0.015,0.221,0.168
1711539359.303,2.29,-6.553,-9.772,0.015,0.206,0.176
1711539359.409,2.278,-6.622,-9.767,0.0,0.168,0.168
1711539359.514,2.251,-6.601,-9.81,0.015,0.191,0.16
1711539359.62,2.426,-6.579,-9.865,0.023,0.206,0.16
1711539359.726,2.275,-6.656,-9.879,0.046,0.221,0.168
1711539359.832,2.263,-6.57,-9.882,0.015,0.244,0.191
1711539359.937,2.167,-6.543,-9.829,0.023,0.237,0.153
1711539360.043,2.244,-6.62,-9.911,-0.008,0.221,0.176
1711539360.149,2.017,-6.658,-10.325,0.023,0.832,0.176
1711539360.255,2.261,-6.632,-9.499,0.015,0.237,0.176
1711539360.36,2.306,-6.598,-9.788,0.038,0.252,0.183
1711539360.466,2.261,-6.512,-10.598,0.038,0.221,0.206
1711539360.572,2.194,-6.593,-10.052,0.023,0.137,0.183
1711539360.678,2.215,-6.574,-9.832,0.008,0.206,0.168
1711539360.783,2.235,-6.536,-9.87,0.015,0.275,0.176
1711539360.889,2.244,-6.574,-9.769,0.038,0.214,0.168
1711539360.995,2.254,-6.61,-9.968,0.0,0.267,0.16
1711539361.101,2.148,-6.567,-9.8,0.046,0.229,0.176
1711539361.206,2.22,-6.529,-10.038,0.038,0.336,0.16
1711539361.312,2.259,-6.62,-9.618,0.015,0.168,0.153
1711539361.418,2.278,-6.538,-9.853,0.031,0.313,0.191
1711539361.523,2.323,-6.586,-9.887,0.008,0.221,0.168
1711539361.629,2.194,-6.589,-9.834,1.947,0.229,0.168
1711539361.735,2.29,-6.584,-9.741,0.023,0.214,0.191
1711539361.84,2.254,-6.582,-9.944,0.031,0.359,0.183
1711539361.946,2.278,-6.634,-9.903,0.008,0.229,0.183
1711539362.052,2.273,-6.713,-9.856,0.008,0.221,0.137
1711539362.158,2.179,-6.617,-10.236,-1.954,0.45,0.176
1711539362.263,2.28,-6.694,-9.566,-0.008,-1.863,0.145
1711539362.369,2.275,-6.627,-10.042,0.008,0.214,0.183
1711539362.475,2.218,-6.586,-9.659,0.038,0.275,0.176
1711539362.581,2.242,-6.603,-9.947,0.031,0.168,0.183
1711539362.687,2.328,-6.574,-9.786,0.038,0.282,0.176
1711539362.792,2.287,-6.593,-9.836,0.015,0.275,0.145
1711539362.898,2.218,-6.584,-9.872,0.015,0.267,0.183
1711539363.004,2.266,-6.555,-9.87,0.008,0.26,0.183
1711539363.11,2.287,-6.543,-9.745,0.023,0.168,0.191
1711539363.215,2.263,-6.649,-9.805,0.023,0.252,0.183
1711539363.321,2.232,-6.615,-9.764,0.008,0.275,0.168
1711539363.427,2.259,-6.565,-9.856,1.947,0.229,0.168
1711539363.533,2.285,-6.579,-9.82,0.031,0.26,0.176
1711539363.638,2.225,-6.61,-9.851,0.038,0.214,0.176
1711539363.744,2.184,-6.617,-9.776,0.008,0.206,0.176
1711539363.85,2.259,-6.605,-9.753,0.0,0.229,0.176
1711539363.956,2.194,-6.543,-9.724,0.031,0.107,0.168
1711539364.061,2.247,-6.584,-9.736,0.038,0.198,0.191
1711539364.167,2.215,-6.558,-9.867,0.031,0.229,0.16
1711539364.272,2.177,-6.57,-9.829,0.0,0.168,0.183
1711539364.378,2.22,-6.577,-9.851,0.023,0.221,0.168
1711539364.483,2.424,-6.732,-9.856,0.023,0.275,0.168
1711539364.588,2.201,-6.577,-9.702,0.031,0.214,0.168
1711539364.694,2.227,-6.483,-9.688,0.031,0.206,0.168
1711539364.799,2.22,-6.486,-9.82,0.0,0.237,0.176
1711539364.905,2.275,-6.701,-9.844,0.015,0.26,0.16
1711539365.011,2.22,-6.469,-9.781,0.015,0.237,0.168
1711539365.116,2.259,-6.567,-9.796,0.008,0.275,0.183
1711539365.222,2.16,-6.584,-9.808,0.023,0.237,0.176
1711539365.328,2.184,-6.546,-9.764,0.015,0.206,0.16
1711539365.433,2.199,-6.625,-9.508,0.023,-0.053,0.168
1711539365.539,2.237,-6.605,-9.772,0.008,0.153,0.176
1711539365.645,2.23,-6.61,-9.942,0.031,0.275,0.198
1711539365.751,2.237,-6.56,-9.856,0.038,0.29,0.191
1711539365.857,2.167,-6.732,-9.762,0.015,0.229,0.176
1711539365.963,2.211,-6.593,-9.753,0.038,0.206,0.183
1711539366.068,2.254,-6.553,-9.839,0.008,0.244,0.153
1711539366.174,2.191,-6.639,-9.839,0.046,0.069,0.198
1711539366.28,2.373,-6.445,-9.903,0.015,0.756,0.183
1711539366.386,2.259,-6.502,-9.657,0.023,0.313,0.191
1711539366.491,2.323,-6.598,-9.683,0.023,0.214,0.191
1711539366.597,2.601,-6.617,-10.016,-0.053,1.076,0.115
1711539366.703,2.318,-6.605,-9.877,0.053,0.191,0.183
1711539366.809,2.247,-6.651,-9.908,0.023,0.168,0.16
1711539366.914,2.223,-6.586,-9.812,0.0,0.244,0.168
1711539367.02,2.223,-6.55,-9.884,0.031,0.252,0.183
1711539367.126,2.201,-6.608,-9.846,0.023,0.221,0.191
1711539367.231,2.268,-6.601,-9.858,0.015,0.275,0.183
1711539367.336,2.225,-6.529,-9.786,0.053,0.252,0.16
1711539367.442,2.251,-6.584,-9.733,0.023,0.26,0.137
1711539367.547,2.206,-6.704,-9.848,0.031,0.321,0.176
1711539367.653,2.223,-6.565,-9.872,0.023,0.298,0.183
1711539367.758,2.191,-6.584,-9.877,0.0,0.29,0.16
1711539367.864,2.242,-6.541,-9.939,0.023,0.26,0.183
1711539367.969,2.237,-6.601,-9.539,0.0,0.244,0.183
1711539368.075,2.134,-6.598,-9.388,0.076,0.183,0.229
1711539368.181,2.242,-6.452,-9.93,1.947,0.229,0.168
1711539368.286,2.266,-6.601,-9.896,0.023,0.176,0.206
1711539368.392,2.227,-6.579,-9.911,0.015,0.183,0.176
1711539368.498,2.232,-6.558,-9.865,0.023,0.214,0.176
1711539368.604,2.282,-6.488,-9.764,0.023,0.237,0.183
1711539368.71,2.251,-6.558,-9.774,0.023,0.198,0.168
1711539368.816,2.287,-6.586,-9.915,0.0,0.237,0.183
1711539368.921,2.163,-6.548,-9.863,0.008,0.214,0.191
1711539369.027,2.249,-6.55,-9.803,0.046,0.275,0.153
1711539369.133,2.242,-6.67,-9.695,0.046,0.252,0.153
1711539369.238,2.213,-6.536,-9.865,0.031,0.244,0.168
1711539369.344,2.223,-6.464,-9.844,0.023,0.244,0.168
1711539369.45,2.275,-6.723,-9.717,0.008,0.26,0.168
1711539369.556,2.199,-6.44,-9.767,0.008,0.252,0.198
1711539369.661,2.292,-6.596,-9.602,0.008,0.267,0.183
1711539369.767,2.254,-6.567,-9.662,0.046,0.244,0.191
1711539369.873,2.266,-6.692,-9.676,0.046,0.275,0.176
1711539369.979,2.242,-6.572,-9.697,0.008,0.221,0.16
1711539370.084,2.266,-6.57,-9.82,0.008,0.237,0.183
1711539370.19,2.237,-6.735,-9.875,0.023,0.282,0.168
1711539370.296,2.227,-6.711,-9.669,0.031,0.229,0.176
1711539370.402,2.23,-6.574,-9.961,0.008,0.252,0.145
